Event_Name,Date,Fav_Fighter,Un_Fighter,Fighter_ID_Fav,Fighter_ID_Un,Result_Fav,Result_Un,Round,Round_Format,Weight_Class,Time,Method,Height_Fav,Reach_Fav,Stance_Fav,Height_Un,Reach_Un,Stance_Un,Age_At_Fight_Fav_Days,Age_At_Fight_Un_Days,Age_At_Fight_Fav_Years,Age_At_Fight_Un_Years,Age_Diff_Years,Age_Diff_Days,Avg_Odds_Fav,Avg_Odds_Un,Med_Odds_Fav,Med_Odds_Un,Impld_Prob_Avg_Fav,Impld_Prob_Avg_Un,Impld_Prob_Med_Fav,Impld_Prob_Med_Un,USodds_Fav_1,USodds_Un_1,USodds_Fav_2,USodds_Un_2,USodds_Fav_3,USodds_Un_3,USodds_Fav_4,USodds_Un_4,USodds_Fav_5,USodds_Un_5,Decodds_Fav_1,Decodds_Un_1,Decodds_Fav_2,Decodds_Un_2,Decodds_Fav_3,Decodds_Un_3,Decodds_Fav_4,Decodds_Un_4,Decodds_Fav_5,Decodds_Un_5,KD_Fav,KD_Un,Pass_Fav,Pass_Un,Rev_Fav,Rev_Un,Sig_Str_Fav,Sig_Str_Un,Sig_Str_Body_Fav,Sig_Str_Body_Un,Sig_Str_Clinch_Fav,Sig_Str_Clinch_Un,Sig_Str_Distance_Fav,Sig_Str_Distance_Un,Sig_Str_Ground_Fav,Sig_Str_Ground_Un,Sig_Str_Head_Fav,Sig_Str_Head_Un,Sig_Str_Leg_Fav,Sig_Str_Leg_Un,Sig_Str_Pct_Fav,Sig_Str_Pct_Un,Sub_Att_Fav,Sub_Att_Un,TD_Fav,TD_Un,TD_Pct_Fav,TD_Pct_Un,Total_Str_Fav,Total_Str_Un,Nickname_Fav,Nickname_Un,DOB_Fav,DOB_Un,Betting_ID,Event_ID,Fight_ID,Details
UFC Fight Night: McDonald vs. Lineker,7/13/2016,Scott Holtzman,Cody Pfister,http://ufcstats.com/fighter-details/df1eb4354d18a906,http://ufcstats.com/fighter-details/5904b0b38dc6718d,W,L,3,3 Rnd (5-5-5),Lightweight Bout,5:00,Decision - Unanimous,"5' 9""","69.0""",Orthodox,"5' 10""","73.0""",Orthodox,11975,9498,32.80821918,26.02191781,6.78630137,2477,1.351103209,3.23,1.35971223,3.2,74.01359079,30.95975232,73.54497354,31.25,-265,225,-300,220,-345,240,-253,220,-278,210,1.377358491,3.25,1.333333333,3.2,1.289855072,3.4,1.395256917,3.2,1.35971223,3.1,1,0,5,1,1,2,53 of 99,28 of 93,13 of 15,4 of 5,12 of 14,7 of 12,29 of 69,17 of 75,12 of 16,4 of 6,34 of 78,24 of 88,6 of 6,0 of 0,53%,30%,1,0,3 of 3,1 of 9,100%,11%,120 of 177,55 of 124,"""Hot Sauce""","""The Fist""",9/30/1983,7/12/1990,https://www.bestfightodds.com/events/ufc-fight-night-91-mcdonald-vs-lineker-1120,http://www.ufcstats.com/event-details/5e7a28f20927d64a,http://www.ufcstats.com/fight-details/5b6451f3f83c719c,Richard Winter29 - 28.
UFC Fight Night: McDonald vs. Lineker,7/13/2016,Matthew Lopez,Rani Yahya,http://ufcstats.com/fighter-details/2fc7e9701642ca38,http://ufcstats.com/fighter-details/94527830000ab715,L,W,3,3 Rnd (5-5-5),Bantamweight Bout,4:19,Submission,"5' 7""","69.0""",Southpaw,"5' 6""","67.0""",Orthodox,10766,11627,29.49589041,31.85479452,-2.35890411,-861,1.602272072,2.37,1.588235294,2.4,62.41137304,42.19409283,62.96296296,41.66666667,-175,150,-160,125,-180,140,-170,150,-149,120,1.571428571,2.5,1.625,2.25,1.555555556,2.4,1.588235294,2.5,1.67114094,2.2,0,0,0,5,1,0,14 of 34,40 of 75,3 of 3,6 of 8,0 of 1,1 of 2,13 of 32,25 of 53,1 of 1,14 of 20,7 of 27,28 of 61,4 of 4,6 of 6,41%,53%,2,1,1 of 1,3 of 6,100%,50%,26 of 46,109 of 148,,,1/21/1987,9/12/1984,https://www.bestfightodds.com/events/ufc-fight-night-91-mcdonald-vs-lineker-1120,http://www.ufcstats.com/event-details/5e7a28f20927d64a,http://www.ufcstats.com/fight-details/df661c70c40adf84,
UFC Fight Night: McDonald vs. Lineker,7/13/2016,Devin Clark,Alex Nicholson,http://ufcstats.com/fighter-details/cc7040fe76f0ef91,http://ufcstats.com/fighter-details/2b6d855c6e280fb1,L,W,1,3 Rnd (5-5-5),Middleweight Bout,4:57,KO/TKO,"6' 0""","75.0""",Orthodox,"6' 4""","81.0""",Orthodox,9589,9569,26.27123288,26.21643836,0.054794521,20,1.444227642,2.81,1.476190476,2.8,69.2411619,35.58718861,67.74193548,35.71428571,-210,180,-200,150,-280,205,-205,180,-250,190,1.476190476,2.8,1.5,2.5,1.357142857,3.05,1.487804878,2.8,1.4,2.9,1,1,2,0,0,0,14 of 20,18 of 31,7 of 7,5 of 5,3 of 4,3 of 4,8 of 12,12 of 24,3 of 4,3 of 3,7 of 13,6 of 18,0 of 0,7 of 8,70%,58%,1,0,1 of 1,0 of 0,100%,0%,30 of 37,20 of 33,"""Brown Bear""","""The Spartan""",4/12/1990,5/2/1990,https://www.bestfightodds.com/events/ufc-fight-night-91-mcdonald-vs-lineker-1120,http://www.ufcstats.com/event-details/5e7a28f20927d64a,http://www.ufcstats.com/fight-details/0864112e968630ea,
UFC 200: Tate vs Nunes,7/9/2016,Miesha Tate,Amanda Nunes,http://ufcstats.com/fighter-details/b96619b3acd7d9da,http://ufcstats.com/fighter-details/80fa8218c99f9c58,L,W,1,5 Rnd (5-5-5-5-5),UFC Women's Bantamweight Title Bout,3:16,Submission,"5' 6""","65.0""",Orthodox,"5' 8""","69.0""",Orthodox,10918,10267,29.91232877,28.12876712,1.783561644,651,1.370125396,3.136,1.35971223,3.1,72.9860203,31.8877551,73.54497354,32.25806452,-280,240,-235,163,-260,190,-309,265,-278,210,1.357142857,3.4,1.425531915,2.63,1.384615385,2.9,1.323624595,3.65,1.35971223,3.1,0,0,0,1,0,0,3 of 15,40 of 63,1 of 2,3 of 5,0 of 1,3 of 5,3 of 14,30 of 50,0 of 0,7 of 8,2 of 12,35 of 54,0 of 1,2 of 4,20%,63%,0,1,0 of 5,0 of 0,0%,0%,3 of 15,40 of 63,"""Cupcake""","""Lioness""",8/18/1986,5/30/1988,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/135760b07e1fb79b,
UFC 200: Tate vs Nunes,7/9/2016,Mark Hunt,Brock Lesnar,http://ufcstats.com/fighter-details/eef9b891edbd4604,http://ufcstats.com/fighter-details/513c6f1715e547a8,NC,NC,3,3 Rnd (5-5-5),Heavyweight Bout,5:00,Overturned,"5' 10""","72.0""",Orthodox,"6' 3""","81.0""",Orthodox,15449,14242,42.3260274,39.01917808,3.306849315,1207,1.657074834,2.28,1.666666667,2.25,60.34730474,43.85964912,60,44.44444444,-160,140,-150,125,-145,115,-158,140,-149,120,1.625,2.4,1.666666667,2.25,1.689655172,2.15,1.632911392,2.4,1.67114094,2.2,0,0,0,4,0,0,13 of 32,51 of 75,1 of 1,2 of 2,0 of 0,1 of 1,11 of 30,7 of 20,2 of 2,43 of 54,12 of 31,47 of 71,0 of 0,2 of 2,40%,68%,0,0,0 of 0,4 of 8,0%,50%,46 of 68,137 of 167,"""Super Samoan""",,3/23/1974,7/12/1977,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/83414cc83ec3f2ac,Marcos Rosales29 - 27.
UFC 200: Tate vs Nunes,7/9/2016,Daniel Cormier,Anderson Silva,http://ufcstats.com/fighter-details/d967f0128c323de6,http://ufcstats.com/fighter-details/1f454354805b6f75,W,L,3,3 Rnd (5-5-5),Light Heavyweight Bout,5:00,Decision - Unanimous,"5' 11""","72.0""",Orthodox,"6' 2""","77.0""",Southpaw,13626,15062,37.33150685,41.26575342,-3.934246575,-1436,1.233854872,4.24,1.228310502,4.45,81.04680891,23.58490566,81.41263941,22.47191011,-415,345,-450,300,-360,260,-438,365,-500,350,1.240963855,4.45,1.222222222,4,1.277777778,3.6,1.228310502,4.65,1.2,4.5,0,0,3,0,0,0,33 of 64,17 of 43,2 of 4,4 of 7,0 of 0,1 of 1,15 of 38,16 of 42,18 of 26,0 of 0,27 of 56,9 of 30,4 of 4,4 of 6,51%,39%,0,0,3 of 3,0 of 0,100%,0%,153 of 208,30 of 56,"""DC""","""The Spider""",3/20/1979,4/14/1975,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/424221c96ee13ceb,Glenn Trowbridge30 - 26.
UFC 200: Tate vs Nunes,7/9/2016,Frankie Edgar,Jose Aldo,http://ufcstats.com/fighter-details/f2688492b9a525a3,http://ufcstats.com/fighter-details/d0f3959b4a9747e6,L,W,5,5 Rnd (5-5-5-5-5),UFC Interim Featherweight Title Bout,5:00,Decision - Unanimous,"5' 6""","68.0""",Orthodox,"5' 7""","70.0""",Orthodox,12685,10896,34.75342466,29.85205479,4.901369863,1789,1.763121789,2.067818182,1.751879699,2.1,56.71757936,48.36015124,57.08154506,47.61904762,-133,113,-145,110,-120,-110,-135,120,-125,100,1.751879699,2.13,1.689655172,2.1,1.833333333,1.909090909,1.740740741,2.2,1.8,2,0,0,0,0,0,0,79 of 264,80 of 192,14 of 25,8 of 14,7 of 10,1 of 2,72 of 254,79 of 190,0 of 0,0 of 0,42 of 213,68 of 174,23 of 26,4 of 4,29%,41%,0,0,0 of 11,0 of 0,0%,0%,81 of 267,81 of 193,"""The Answer""",,10/16/1981,9/9/1986,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/84c5035830ebb421,Junichiro Kamijo48 - 47.
UFC 200: Tate vs Nunes,7/9/2016,Cain Velasquez,Travis Browne,http://ufcstats.com/fighter-details/0ff11cc094e887bc,http://ufcstats.com/fighter-details/3236bf606fe9fa5b,W,L,1,3 Rnd (5-5-5),Heavyweight Bout,4:57,KO/TKO,"6' 1""","77.0""",Orthodox,"6' 6""","79.0""",Orthodox,12400,12411,33.97260274,34.00273973,-0.030136986,-11,1.31630475,3.46,1.303030303,3.5,75.97024929,28.9017341,76.74418605,28.57142857,-330,270,-330,230,-275,205,-321,275,-333,250,1.303030303,3.7,1.303030303,3.3,1.363636364,3.05,1.31152648,3.75,1.3003003,3.5,1,0,1,0,0,0,50 of 79,6 of 27,5 of 6,1 of 1,5 of 8,0 of 0,28 of 49,6 of 27,17 of 22,0 of 0,35 of 63,5 of 26,10 of 10,0 of 0,63%,22%,0,0,1 of 3,0 of 0,33%,0%,90 of 124,6 of 27,,"""Hapa""",7/28/1982,7/17/1982,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/1a66e67add5d55ef,
UFC 200: Tate vs Nunes,7/9/2016,Cat Zingano,Julianna Pena,http://ufcstats.com/fighter-details/3ecd936bd8814108,http://ufcstats.com/fighter-details/3253b16d38ae087d,L,W,3,3 Rnd (5-5-5),Women's Bantamweight Bout,5:00,Decision - Unanimous,"5' 6""","68.0""",Southpaw,"5' 6""","69.0""",None,12427,9821,34.04657534,26.90684932,7.139726027,2606,1.580094913,2.41,1.555555556,2.35,63.28733747,41.49377593,64.28571429,42.55319149,-180,155,-180,135,-155,125,-181,160,-169,130,1.555555556,2.55,1.555555556,2.35,1.64516129,2.25,1.552486188,2.6,1.591715976,2.3,0,0,2,6,2,1,11 of 23,12 of 21,4 of 4,4 of 4,2 of 3,2 of 3,3 of 12,1 of 7,6 of 8,9 of 11,6 of 18,8 of 17,1 of 1,0 of 0,47%,57%,0,1,3 of 4,2 of 3,75%,66%,23 of 37,129 of 150,"""Alpha""","""The Venezuelan Vixen""",7/1/1982,8/19/1989,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/96c93167c982c467,Marcos Rosales28 - 29.
UFC 200: Tate vs Nunes,7/9/2016,Kelvin Gastelum,Johny Hendricks,http://ufcstats.com/fighter-details/8c0580d4fff106c1,http://ufcstats.com/fighter-details/0941df56f6ac954b,W,L,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Unanimous,"5' 9""","71.0""",Southpaw,"5' 9""","69.0""",Southpaw,9025,11989,24.7260274,32.84657534,-8.120547945,-2964,1.884990181,1.924609981,1.869565217,1.909090909,53.05067423,51.95857913,53.48837209,52.38095238,-110,-110,-120,-110,-115,-110,-106,-106,-115,-105,1.909090909,1.909090909,1.833333333,1.909090909,1.869565217,1.909090909,1.943396226,1.943396226,1.869565217,1.952380952,0,0,0,0,0,0,124 of 249,70 of 157,19 of 22,5 of 7,10 of 14,12 of 22,114 of 235,58 of 135,0 of 0,0 of 0,89 of 211,51 of 134,16 of 16,14 of 16,49%,44%,0,0,0 of 1,1 of 5,0%,20%,134 of 259,90 of 177,,"""Bigg Rigg""",10/24/1991,9/12/1983,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/8c2e4d3cc4b9e93a,Derek Cleary27 - 30.
UFC 200: Tate vs Nunes,7/9/2016,TJ Dillashaw,Raphael Assuncao,http://ufcstats.com/fighter-details/c849740a3ff51931,http://ufcstats.com/fighter-details/2f13e4020cea5b38,W,L,3,3 Rnd (5-5-5),Bantamweight Bout,5:00,Decision - Unanimous,"5' 6""","67.0""",Orthodox,"5' 5""","66.0""",Orthodox,11110,12409,30.43835616,33.99726027,-3.55890411,-1299,1.249582727,4.05,1.25,4,80.02671439,24.69135802,80,25,-385,320,-420,285,-395,280,-405,340,-400,300,1.25974026,4.2,1.238095238,3.85,1.253164557,3.8,1.24691358,4.4,1.25,4,0,0,1,0,0,0,64 of 195,49 of 140,10 of 16,11 of 17,2 of 4,3 of 12,61 of 190,46 of 128,1 of 1,0 of 0,33 of 152,25 of 101,21 of 27,13 of 22,32%,35%,0,0,1 of 5,0 of 2,20%,0%,72 of 205,52 of 143,,,2/7/1986,7/19/1982,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/c1f74805a4ff9396,Jeff Mullen30 - 27.
UFC 200: Tate vs Nunes,7/9/2016,Sage Northcutt,Enrique Marin,http://ufcstats.com/fighter-details/ed9d8ee3a4239b1c,http://ufcstats.com/fighter-details/23a6e307077c6ccc,W,L,3,3 Rnd (5-5-5),Lightweight Bout,5:00,Decision - Unanimous,"6' 0""","71.0""",Orthodox,"5' 10""","74.0""",None,7435,10903,20.36986301,29.87123288,-9.501369863,-3468,1.215826069,4.38,1.206185567,4.25,82.24860658,22.83105023,82.90598291,23.52941176,-500,385,-500,325,-395,280,-485,400,-455,300,1.2,4.85,1.2,4.25,1.253164557,3.8,1.206185567,5,1.21978022,4,0,0,2,4,1,0,41 of 66,16 of 36,3 of 5,2 of 2,13 of 17,2 of 3,14 of 33,12 of 31,14 of 16,2 of 2,36 of 59,12 of 32,2 of 2,2 of 2,62%,44%,1,2,0 of 2,4 of 10,0%,40%,106 of 135,26 of 48,"""Super""","""Wasabi""",3/1/1996,9/2/1986,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/d1aaef0d7f0c8e8b,Glenn Trowbridge29 - 28.
UFC 200: Tate vs Nunes,7/9/2016,Diego Sanchez,Joe Lauzon,http://ufcstats.com/fighter-details/82e7929bf6c2b689,http://ufcstats.com/fighter-details/3bad7ef643840f67,L,W,1,3 Rnd (5-5-5),Lightweight Bout,1:26,KO/TKO,"5' 10""","72.0""",Southpaw,"5' 10""","71.0""",Orthodox,12609,11736,34.54520548,32.15342466,2.391780822,873,1.844643041,1.957619048,1.833333333,1.952380952,54.21103043,51.08246169,54.54545455,51.2195122,-120,100,-125,-105,-110,-120,-118,105,-120,-105,1.833333333,2,1.8,1.952380952,1.909090909,1.833333333,1.847457627,2.05,1.833333333,1.952380952,0,1,0,0,0,0,6 of 10,22 of 33,2 of 2,0 of 0,1 of 2,14 of 19,5 of 8,6 of 10,0 of 0,2 of 4,3 of 7,22 of 33,1 of 1,0 of 0,60%,66%,0,0,0 of 0,0 of 0,0%,0%,7 of 11,28 of 40,"""Nightmare""","""J-Lau""",12/31/1981,5/22/1984,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/9d7a798f0c20c04a,
UFC 200: Tate vs Nunes,7/9/2016,Gegard Mousasi,Thiago Santos,http://ufcstats.com/fighter-details/232c582f29f8f65e,http://ufcstats.com/fighter-details/dea070ed4a2a8281,W,L,1,3 Rnd (5-5-5),Middleweight Bout,4:32,KO/TKO,"6' 2""","76.0""",Orthodox,"6' 2""","76.0""",Orthodox,11300,11872,30.95890411,32.5260274,-1.567123288,-572,1.349261533,3.26,1.344827586,3.15,74.1146157,30.67484663,74.35897436,31.74603175,-290,250,-290,210,-290,215,-284,245,-278,210,1.344827586,3.5,1.344827586,3.1,1.344827586,3.15,1.352112676,3.45,1.35971223,3.1,1,0,2,0,0,0,21 of 34,5 of 13,3 of 3,0 of 2,3 of 4,0 of 0,8 of 19,4 of 12,10 of 11,1 of 1,16 of 28,3 of 7,2 of 3,2 of 4,61%,38%,0,0,2 of 2,0 of 0,100%,0%,39 of 55,5 of 13,,"""Marreta""",8/1/1985,1/7/1984,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/7679c5ee3514e119,
UFC 200: Tate vs Nunes,7/9/2016,Jim Miller,Takanori Gomi,http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fighter-details/3be081c29bf734d9,W,L,1,3 Rnd (5-5-5),Lightweight Bout,2:18,KO/TKO,"5' 8""","71.0""",Southpaw,"5' 7""","70.0""",Southpaw,12002,13805,32.88219178,37.82191781,-4.939726027,-1803,1.341191041,3.28,1.333333333,3.25,74.56059351,30.48780488,75,30.76923077,-300,250,-300,215,-280,205,-284,245,-303,225,1.333333333,3.5,1.333333333,3.15,1.357142857,3.05,1.352112676,3.45,1.330033003,3.25,0,0,1,0,0,0,8 of 26,1 of 5,0 of 0,0 of 0,0 of 0,0 of 0,1 of 8,1 of 5,7 of 18,0 of 0,8 of 26,0 of 4,0 of 0,1 of 1,30%,20%,0,0,1 of 1,0 of 0,100%,0%,13 of 32,1 of 5,"""A-10""","""The Fireball Kid""",8/30/1983,9/22/1978,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,http://www.ufcstats.com/fight-details/433e3fd8782b6e0e,
The Ultimate Fighter 23 Finale,7/8/2016,Joanna Jedrzejczyk,Claudia Gadelha,http://ufcstats.com/fighter-details/3d6749c4267da18f,http://ufcstats.com/fighter-details/ec34349e7dffcde7,W,L,5,5 Rnd (5-5-5-5-5),UFC Women's Strawweight Title Bout,5:00,Decision - Unanimous,"5' 6""","65.0""",Orthodox,"5' 4""","63.0""",Orthodox,10552,10075,28.90958904,27.60273973,1.306849315,477,1.792062049,2.034650948,1.8,2.05,55.80163927,49.14847931,55.55555556,48.7804878,-117,-103,-125,-105,-130,105,-124,110,-137,110,1.854700855,1.970873786,1.8,1.952380952,1.769230769,2.05,1.806451613,2.1,1.729927007,2.1,0,1,0,5,0,0,176 of 330,63 of 150,35 of 39,5 of 11,28 of 37,10 of 15,146 of 291,46 of 126,2 of 2,7 of 9,112 of 256,57 of 136,29 of 35,1 of 3,53%,42%,0,0,1 of 2,4 of 13,50%,30%,194 of 351,101 of 191,,"""Claudinha""",8/18/1987,12/7/1988,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-23-finale-team-joanna-vs-team-claudia-1067,http://www.ufcstats.com/event-details/cd42bbe8887bba90,http://www.ufcstats.com/fight-details/6ab9d2d334f613c8,Marcos Rosales48 - 46.
The Ultimate Fighter 23 Finale,7/8/2016,Andrew Sanchez,Khalil Rountree Jr.,http://ufcstats.com/fighter-details/fccf811c1e8b01c7,http://ufcstats.com/fighter-details/749f572d1d3161fb,W,L,3,3 Rnd + OT (5-5-5-5),Ultimate Fighter 23 Light Heavyweight Tournament Title Bout,5:00,Decision - Unanimous,"6' 1""","74.0""",Orthodox,"6' 1""","76.0""",Southpaw,10318,9629,28.26849315,26.38082192,1.887671233,689,1.635119606,2.3,1.632911392,2.3,61.1576056,43.47826087,61.24031008,43.47826087,-150,130,-150,115,-158,140,-161,125,-170,140,1.666666667,2.3,1.666666667,2.15,1.632911392,2.4,1.621118012,2.25,1.588235294,2.4,0,0,5,0,0,0,31 of 43,14 of 27,5 of 7,1 of 2,0 of 0,3 of 3,10 of 18,5 of 18,21 of 25,6 of 6,23 of 33,13 of 25,3 of 3,0 of 0,72%,51%,0,0,6 of 12,0 of 0,50%,0%,118 of 159,58 of 76,"""El Dirte""","""The War Horse""",4/8/1988,2/26/1990,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-23-finale-team-joanna-vs-team-claudia-1067,http://www.ufcstats.com/event-details/cd42bbe8887bba90,http://www.ufcstats.com/fight-details/9fc85aef42733a16,Chris Lee30 - 26.
The Ultimate Fighter 23 Finale,7/8/2016,Tatiana Suarez,Amanda Cooper,http://ufcstats.com/fighter-details/b08012bbe542592a,http://ufcstats.com/fighter-details/d4a31850a7457f1b,W,L,1,3 Rnd + OT (5-5-5-5),Ultimate Fighter 23 Women's Strawweight Tournament Title Bout,3:43,Submission,"5' 5""","66.0""",0,"5' 3""","64.0""",Switch,9333,9026,25.56986301,24.72876712,0.84109589,307,1.279360487,3.784,1.277777778,3.95,78.16405227,26.42706131,78.26086957,25.3164557,-360,295,-380,260,-353,300,-400,300,-310,237,1.277777778,3.95,1.263157895,3.6,1.283286119,4,1.25,4,1.322580645,3.37,0,0,0,0,0,1,16 of 19,1 of 4,1 of 1,0 of 0,0 of 0,0 of 0,1 of 2,1 of 4,15 of 17,0 of 0,15 of 18,1 of 4,0 of 0,0 of 0,84%,25%,1,2,3 of 3,0 of 0,100%,0%,38 of 43,4 of 7,,"""ABC""",12/19/1990,10/22/1991,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-23-finale-team-joanna-vs-team-claudia-1067,http://www.ufcstats.com/event-details/cd42bbe8887bba90,http://www.ufcstats.com/fight-details/f8b9b5ee3d4a8ac3,
The Ultimate Fighter 23 Finale,7/8/2016,Will Brooks,Ross Pearson,http://ufcstats.com/fighter-details/b6e6c3b1dcaae0a1,http://ufcstats.com/fighter-details/4f732e58ed907eff,W,L,3,3 Rnd (5-5-5),Lightweight Bout,5:00,Decision - Unanimous,"5' 10""","72.0""",Orthodox,"5' 8""","69.0""",Orthodox,10866,11608,29.76986301,31.80273973,-2.032876712,-742,1.275392708,3.78,1.283286119,3.95,78.40722263,26.45502646,77.92494481,25.3164557,-360,295,-350,245,-435,300,-353,300,-333,250,1.277777778,3.95,1.285714286,3.45,1.229885057,4,1.283286119,4,1.3003003,3.5,0,0,1,0,0,0,80 of 150,54 of 115,32 of 38,29 of 39,32 of 38,23 of 27,43 of 106,31 of 87,5 of 6,0 of 1,36 of 99,15 of 65,12 of 13,10 of 11,53%,46%,0,0,1 of 6,0 of 2,16%,0%,116 of 190,76 of 140,"""Ill""","""The Real Deal""",10/8/1986,9/26/1984,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-23-finale-team-joanna-vs-team-claudia-1067,http://www.ufcstats.com/event-details/cd42bbe8887bba90,http://www.ufcstats.com/fight-details/1299f04f429bcc0e,Sal D'amato28 - 29.
The Ultimate Fighter 23 Finale,7/8/2016,Dooho Choi,Thiago Tavares,http://ufcstats.com/fighter-details/e93b04e308913c2e,http://ufcstats.com/fighter-details/8a59d346dc976a10,W,L,1,3 Rnd (5-5-5),Featherweight Bout,2:42,KO/TKO,"5' 10""","70.0""",Orthodox,"5' 7""","68.0""",Orthodox,9221,11565,25.2630137,31.68493151,-6.421917808,-2344,1.450048814,2.77,1.440528634,2.75,68.96319562,36.10108303,69.41896024,36.36363636,-205,175,-230,170,-260,190,-199,175,-227,175,1.487804878,2.75,1.434782609,2.7,1.384615385,2.9,1.502512563,2.75,1.440528634,2.75,1,0,0,0,0,0,4 of 7,2 of 5,0 of 0,1 of 2,0 of 0,2 of 2,3 of 6,0 of 3,1 of 1,0 of 0,4 of 7,0 of 2,0 of 0,1 of 1,57%,40%,0,0,0 of 0,2 of 2,0%,100%,6 of 11,13 of 17,"""The Korean Superboy""",,4/10/1991,11/8/1984,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-23-finale-team-joanna-vs-team-claudia-1067,http://www.ufcstats.com/event-details/cd42bbe8887bba90,http://www.ufcstats.com/fight-details/febbd4eb209b4579,
The Ultimate Fighter 23 Finale,7/8/2016,Gray Maynard,Fernando Bruno,http://ufcstats.com/fighter-details/7d96bc577e5178b2,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69,W,L,3,3 Rnd (5-5-5),Featherweight Bout,5:00,Decision - Unanimous,"5' 9""","70.0""",Orthodox,"5' 6""","70.0""",None,13575,12553,37.19178082,34.39178082,2.8,1022,1.612161371,2.33,1.621118012,2.35,62.02853001,42.91845494,61.68582375,42.55319149,-155,135,-165,125,-180,140,-158,140,-161,125,1.64516129,2.35,1.606060606,2.25,1.555555556,2.4,1.632911392,2.4,1.621118012,2.25,0,0,3,0,1,0,30 of 71,32 of 101,8 of 9,6 of 16,9 of 19,5 of 18,13 of 41,27 of 83,8 of 11,0 of 0,18 of 58,26 of 85,4 of 4,0 of 0,42%,31%,1,1,3 of 7,2 of 7,42%,28%,42 of 85,47 of 119,,"""Acougueiro""",5/9/1979,2/24/1982,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-23-finale-team-joanna-vs-team-claudia-1067,http://www.ufcstats.com/event-details/cd42bbe8887bba90,http://www.ufcstats.com/fight-details/36388dce4a8cc18f,Marcos Rosales30 - 27.
The Ultimate Fighter 23 Finale,7/8/2016,Andrew Holbrook,Joaquim Silva,http://ufcstats.com/fighter-details/66ab58d0b3783607,http://ufcstats.com/fighter-details/ae7fe94f117f98cf,L,W,1,3 Rnd (5-5-5),Lightweight Bout,0:34,KO/TKO,"5' 11""","70.0""",Southpaw,"5' 8""","69.0""",Southpaw,11110,10015,30.43835616,27.43835616,3,1095,1.828884914,1.993846154,1.8,2,54.67812614,50.15432099,55.55555556,50,-125,105,-130,100,100,-130,-129,115,-125,100,1.8,2.05,1.769230769,2,2,1.769230769,1.775193798,2.15,1.8,2,0,1,0,0,0,0,2 of 3,6 of 8,1 of 1,0 of 0,1 of 1,0 of 0,1 of 2,1 of 3,0 of 0,5 of 5,1 of 2,6 of 8,0 of 0,0 of 0,66%,75%,0,0,0 of 0,0 of 1,0%,0%,2 of 3,6 of 8,,"""Netto BJJ""",2/6/1986,2/5/1989,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-23-finale-team-joanna-vs-team-claudia-1067,http://www.ufcstats.com/event-details/cd42bbe8887bba90,http://www.ufcstats.com/fight-details/6c4b3cca92fcb9c7,
