Event_Name,Fav_Fighter,Un_Fighter,Fighter_ID_Fav,Fighter_ID_Un,Result_Fav,Result_Un,Round,Round_Format,Weight_Class,Time,Method,Height_Fav,Reach_Fav,Stance_Fav,Height_Un,Reach_Un,Stance_Un,Avg_Odds_Fav,Avg_Odds_Un,Med_Odds_Fav,Med_Odds_Un,Impld_Prob_Avg_Fav,Impld_Prob_Avg_Un,Impld_Prob_Med_Fav,Impld_Prob_Med_Un,USodds_Fav_1,USodds_Un_1,USodds_Fav_2,USodds_Un_2,USodds_Fav_3,USodds_Un_3,USodds_Fav_4,USodds_Un_4,USodds_Fav_5,USodds_Un_5,Decodds_Fav_1,Decodds_Un_1,Decodds_Fav_2,Decodds_Un_2,Decodds_Fav_3,Decodds_Un_3,Decodds_Fav_4,Decodds_Un_4,Decodds_Fav_5,Decodds_Un_5,KD_Fav,KD_Un,Pass_Fav,Pass_Un,Rev_Fav,Rev_Un,Sig_Str_Fav_Att,Sig_Str_Fav_Com,Sig_Str_Fav_Pct,Sig_Str_Un_Att,Sig_Str_Un_Com,Sig_Str_Un_Pct,Sig_Str_Body_Fav_Att,Sig_Str_Body_Fav_Com,Sig_Str_Body_Fav_Pct,Sig_Str_Body_Un_Att,Sig_Str_Body_Un_Com,Sig_Str_Body_Un_Pct,Sig_Str_Clinch_Fav_Att,Sig_Str_Clinch_Fav_Com,Sig_Str_Clinch_Fav_Pct,Sig_Str_Clinch_Un_Att,Sig_Str_Clinch_Un_Com,Sig_Str_Clinch_Un_Pct,Sig_Str_Distance_Fav_Att,Sig_Str_Distance_Fav_Com,Sig_Str_Distance_Fav_Pct,Sig_Str_Distance_Un_Att,Sig_Str_Distance_Un_Com,Sig_Str_Distance_Un_Pct,Sig_Str_Ground_Fav_Att,Sig_Str_Ground_Fav_Com,Sig_Str_Ground_Fav_Pct,Sig_Str_Ground_Un_Att,Sig_Str_Ground_Un_Com,Sig_Str_Ground_Un_Pct,Sig_Str_Head_Fav_Att,Sig_Str_Head_Fav_Com,Sig_Str_Head_Fav_Pct,Sig_Str_Head_Un_Att,Sig_Str_Head_Un_Com,Sig_Str_Head_Un_Pct,Sig_Str_Leg_Fav_Att,Sig_Str_Leg_Fav_Com,Sig_Str_Leg_Fav_Pct,Sig_Str_Leg_Un_Att,Sig_Str_Leg_Un_Com,Sig_Str_Leg_Un_Pct,Sub_Att_Fav,Sub_Att_Un,TD_Fav_Att,TD_Fav_Com,TD_Fav_Pct,TD_Un_Att,TD_Un_Com,TD_Un_Pct,Total_Str_Fav_Att,Total_Str_Fav_Com,Total_Str_Un_Att,Total_Str_Un_Com,Nickname_Fav,Nickname_Un,Betting_ID,Event_ID,Fight_ID,Details
UFC Fight Night: Poirier vs. Pettis,Dustin Poirier,Anthony Pettis,http://ufcstats.com/fighter-details/029eaff01e6bb8f0,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc,W,L,3,5 Rnd (5-5-5-5-5),Lightweight Bout,2:08,KO/TKO,"5' 9""","72.0""",Southpaw,"5' 10""","72.0""",Orthodox,1.886034256,1.900294505,1.909090909,1.909090909,53.02130632,52.62342217,52.38095238,52.38095238,-115,-115,-110,-110,-120,-110,-110,-120,-110,-102,1.869565217,1.869565217,1.909090909,1.909090909,1.833333333,1.909090909,1.909090909,1.833333333,1.909090909,1.980392157,0,0,2,3,2,0,34,54,0.62962963,53,100,0.53,3,7,0.428571429,5,6,0.833333333,1,1,1,8,10,0.8,23,43,0.534883721,25,62,0.403225806,10,10,1,20,28,0.714285714,29,45,0.644444444,47,92,0.510869565,2,2,1,1,2,0.5,4,0,1,1,1,5,6,0.833333333,46,66,71,119,"""The Diamond""","""Showtime""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/b55605791a4d72b9,
UFC Fight Night: Poirier vs. Pettis,Matt Brown,Diego Sanchez,http://ufcstats.com/fighter-details/31123249b0bbf52e,http://ufcstats.com/fighter-details/82e7929bf6c2b689,W,L,1,3 Rnd (5-5-5),Welterweight Bout,3:44,KO/TKO,"6' 0""","75.0""",Orthodox,"5' 10""","72.0""",Southpaw,1.287683558,3.65,1.285714286,3.6,77.65883113,27.39726027,77.77777778,27.77777778,-360,260,-350,285,-360,250,-330,240,-340,290,1.277777778,3.6,1.285714286,3.85,1.277777778,3.5,1.303030303,3.4,1.294117647,3.9,0,1,0,0,0,0,12,20,0.6,18,34,0.529411765,2,5,0.4,2,2,1,2,2,1,6,6,1,10,18,0.555555556,12,28,0.428571429,0,0,0,0,0,0,7,12,0.583333333,14,30,0.466666667,3,3,1,2,2,1,0,0,0,3,0,0,0,0,13,21,20,36,"""The Immortal""","""Nightmare""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/b6b5ec324449befd,
UFC Fight Night: Poirier vs. Pettis,Junior Albini,Andrei Arlovski,http://ufcstats.com/fighter-details/c482c8605455a213,http://ufcstats.com/fighter-details/3738e68d2261e60f,L,W,3,3 Rnd (5-5-5),Heavyweight Bout,5:00,Decision - Unanimous,"6' 3""","74.0""",Orthodox,"6' 3""","77.0""",Orthodox,1.305716438,3.518,1.306748466,3.5,76.58630704,28.42524161,76.5258216,28.57142857,-300,225,-330,270,-360,250,-325,235,-326,279,1.333333333,3.25,1.303030303,3.7,1.277777778,3.5,1.307692308,3.35,1.306748466,3.79,0,0,0,0,0,0,92,203,0.45320197,48,106,0.452830189,27,33,0.818181818,6,10,0.6,11,13,0.846153846,11,14,0.785714286,81,190,0.426315789,37,92,0.402173913,0,0,0,0,0,0,52,157,0.331210191,35,88,0.397727273,13,13,1,7,8,0.875,0,0,0,1,0,0,1,0,106,217,74,133,"""Baby""","""The Pitbull""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/603354ffe9cc0755,Jeff Mullen27 - 30.
UFC Fight Night: Poirier vs. Pettis,Cezar Ferreira,Nate Marquardt,http://ufcstats.com/fighter-details/dbc17725b887860a,http://ufcstats.com/fighter-details/a8e6a69796280f17,W,L,3,3 Rnd (5-5-5),Middleweight Bout,5:00,Decision - Split,"6' 1""","78.0""",Southpaw,"6' 0""","74.0""",Orthodox,1.386458791,3.05,1.395256917,3.05,72.12619709,32.78688525,71.6713881,32.78688525,-270,205,-240,205,-300,215,-240,180,-253,220,1.37037037,3.05,1.416666667,3.05,1.333333333,3.15,1.416666667,2.8,1.395256917,3.2,0,1,1,0,0,0,47,81,0.580246914,36,65,0.553846154,15,21,0.714285714,8,9,0.888888889,1,2,0.5,7,8,0.875,35,68,0.514705882,23,51,0.450980392,11,11,1,6,6,1,14,41,0.341463415,22,49,0.448979592,18,19,0.947368421,6,7,0.857142857,0,0,2,4,0.5,0,2,0,96,135,51,82,"""Mutante""","""The Great""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/7ad85c84025c0db0,Brian Costello28 - 29.
UFC Fight Night: Poirier vs. Pettis,Raphael Assuncao,Matthew Lopez,http://ufcstats.com/fighter-details/2f13e4020cea5b38,http://ufcstats.com/fighter-details/2fc7e9701642ca38,W,L,3,3 Rnd (5-5-5),Bantamweight Bout,1:50,KO/TKO,"5' 5""","66.0""",Orthodox,"5' 7""","69.0""",Southpaw,1.284399526,3.67,1.285714286,3.6,77.85739407,27.2479564,77.77777778,27.77777778,-360,260,-340,280,-350,245,-370,260,-340,290,1.277777778,3.6,1.294117647,3.8,1.285714286,3.45,1.27027027,3.6,1.294117647,3.9,0,1,0,0,0,0,34,93,0.365591398,46,154,0.298701299,12,19,0.631578947,6,12,0.5,0,0,0,1,1,1,34,93,0.365591398,45,153,0.294117647,0,0,0,0,0,0,16,68,0.235294118,24,123,0.195121951,6,6,1,16,19,0.842105263,0,0,1,4,0.25,0,0,0,36,95,48,156,,,https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/151c597d2e609a4e,
UFC Fight Night: Poirier vs. Pettis,Clay Guida,Joe Lauzon,http://ufcstats.com/fighter-details/c47df9303d318c67,http://ufcstats.com/fighter-details/3bad7ef643840f67,W,L,1,3 Rnd (5-5-5),Lightweight Bout,1:07,KO/TKO,"5' 7""","70.0""",Orthodox,"5' 10""","71.0""",Orthodox,1.800836958,2.027818182,1.769230769,2,55.52973551,49.3140859,56.52173913,50,-130,100,-130,110,-130,100,-110,-110,-127,113,1.769230769,2,1.769230769,2.1,1.769230769,2,1.909090909,1.909090909,1.787401575,2.13,1,0,0,0,0,0,24,40,0.6,1,7,0.142857143,1,1,1,0,0,0,0,0,0,0,0,0,6,10,0.6,1,7,0.142857143,18,30,0.6,0,0,0,20,36,0.555555556,1,7,0.142857143,3,3,1,0,0,0,0,0,0,0,0,0,0,0,31,48,1,7,"""The Carpenter""","""J-Lau""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/935f559ab0521c27,
UFC Fight Night: Poirier vs. Pettis,John Dodson,Marlon Moraes,http://ufcstats.com/fighter-details/99506df1af6c8b3b,http://ufcstats.com/fighter-details/fea79f9bc8c68769,L,W,3,3 Rnd (5-5-5),Bantamweight Bout,5:00,Decision - Split,"5' 3""","66.0""",Orthodox,"5' 6""","67.0""",Orthodox,1.762505982,2.088,1.769230769,2.05,56.73739609,47.89272031,56.52173913,48.7804878,-135,105,-124,104,-145,125,-130,100,-124,110,1.740740741,2.05,1.806451613,2.04,1.689655172,2.25,1.769230769,2,1.806451613,2.1,1,0,0,0,0,0,43,105,0.40952381,45,131,0.34351145,15,18,0.833333333,15,23,0.652173913,2,3,0.666666667,0,0,0,40,101,0.396039604,45,131,0.34351145,1,1,1,0,0,0,24,83,0.289156627,21,92,0.22826087,4,4,1,9,16,0.5625,0,1,2,4,0.5,1,2,0.5,47,109,45,131,"""The Magician""","""Magic""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/5519d7fe2cee8353,Brian Costello27 - 30.
UFC Fight Night: Poirier vs. Pettis,Tatiana Suarez,Viviane Pereira,http://ufcstats.com/fighter-details/b08012bbe542592a,http://ufcstats.com/fighter-details/d50382dc0565a9e1,W,L,3,3 Rnd (5-5-5),Women's Strawweight Bout,5:00,Decision - Unanimous,"5' 5""","66.0""",,"5' 1""","63.0""",Orthodox,1.351439553,3.234,1.37037037,3.22,73.99517039,30.92145949,72.97297297,31.05590062,-270,205,-262,222,-350,245,-300,220,-259,225,1.37037037,3.05,1.381679389,3.22,1.285714286,3.45,1.333333333,3.2,1.386100386,3.25,0,0,13,0,0,0,71,106,0.669811321,13,23,0.565217391,14,15,0.933333333,2,4,0.5,3,4,0.75,2,3,0.666666667,11,30,0.366666667,7,14,0.5,57,72,0.791666667,4,6,0.666666667,45,77,0.584415584,10,18,0.555555556,12,14,0.857142857,1,1,1,0,1,4,5,0.8,0,0,0,144,197,69,104,,"""Sucuri""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/5db3e2fdd18129a4,Jeff Mullen30 - 26.
UFC Fight Night: Poirier vs. Pettis,Sage Northcutt,Michel Quinones,http://ufcstats.com/fighter-details/ed9d8ee3a4239b1c,http://ufcstats.com/fighter-details/5e84a859c6a82288,W,L,3,3 Rnd (5-5-5),Lightweight Bout,5:00,Decision - Unanimous,"6' 0""","71.0""",Orthodox,"5' 10""","73.0""",Orthodox,1.526982757,2.542,1.534759358,2.51,65.48862424,39.33910307,65.15679443,39.84063745,-190,150,-176,151,-185,140,-215,165,-187,165,1.526315789,2.5,1.568181818,2.51,1.540540541,2.4,1.465116279,2.65,1.534759358,2.65,0,0,0,1,0,0,55,161,0.341614907,79,161,0.49068323,9,17,0.529411765,15,24,0.625,0,0,0,2,2,1,55,161,0.341614907,77,159,0.48427673,0,0,0,0,0,0,13,103,0.126213592,45,113,0.398230088,33,41,0.804878049,19,24,0.791666667,0,0,0,0,0,3,5,0.6,55,161,82,166,"""Super""","""El Capo""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/60de5efe5b439c8b,Derek Cleary30 - 27.
UFC Fight Night: Poirier vs. Pettis,Angela Hill,Nina Ansaroff,http://ufcstats.com/fighter-details/f0feeb2192937424,http://ufcstats.com/fighter-details/d343df8ba11f4c4e,L,W,3,3 Rnd (5-5-5),Women's Strawweight Bout,5:00,Decision - Unanimous,"5' 3""","64.0""",Orthodox,"5' 5""","64.0""",Orthodox,1.537091395,2.496,1.561797753,2.53,65.05794018,40.06410256,64.02877698,39.5256917,-175,135,-178,153,-210,155,-205,155,-170,150,1.571428571,2.35,1.561797753,2.53,1.476190476,2.55,1.487804878,2.55,1.588235294,2.5,0,0,0,0,0,0,107,230,0.465217391,143,309,0.462783172,18,31,0.580645161,23,35,0.657142857,8,8,1,7,14,0.5,99,222,0.445945946,135,293,0.460750853,0,0,0,1,2,0.5,68,173,0.393063584,81,230,0.352173913,21,26,0.807692308,39,44,0.886363636,0,0,0,0,0,0,1,0,108,233,146,312,"""Overkill""","""The Strina""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/7006a98fe9944571,Brian Costello28 - 29.
UFC Fight Night: Poirier vs. Pettis,Sean Strickland,Court McGee,http://ufcstats.com/fighter-details/0d8011111be000b2,http://ufcstats.com/fighter-details/523fa774700d7d3f,W,L,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Unanimous,"6' 1""","76.0""",Orthodox,"5' 11""","75.0""",Orthodox,1.34016231,3.31,1.333333333,3.25,74.61782742,30.21148036,75,30.76923077,-270,205,-320,270,-300,215,-335,240,-259,225,1.37037037,3.05,1.3125,3.7,1.333333333,3.15,1.298507463,3.4,1.386100386,3.25,0,0,3,0,0,0,78,254,0.307086614,62,260,0.238461538,1,7,0.142857143,15,42,0.357142857,1,3,0.333333333,3,4,0.75,65,234,0.277777778,59,255,0.231372549,12,17,0.705882353,0,1,0,77,247,0.311740891,19,180,0.105555556,0,0,0,28,38,0.736842105,1,0,3,3,1,0,11,0,109,288,104,309,"""Tarzan""","""The Crusher""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/d3c78cc516417797,Derek Cleary28 - 29.
UFC Fight Night: Poirier vs. Pettis,Marcel Fortuna,Jake Collier,http://ufcstats.com/fighter-details/d761b3766e38c5db,http://ufcstats.com/fighter-details/92fa1401b7927da3,L,W,3,3 Rnd (5-5-5),Light Heavyweight Bout,5:00,Decision - Unanimous,"6' 1""","74.0""",Orthodox,"6' 3""","78.0""",Orthodox,1.396103534,2.98,1.4,3,71.62792556,33.55704698,71.42857143,33.33333333,-260,200,-250,210,-250,180,-270,195,-235,205,1.384615385,3,1.4,3.1,1.4,2.8,1.37037037,2.95,1.425531915,3.05,0,0,3,0,0,2,59,140,0.421428571,94,247,0.380566802,9,15,0.6,19,26,0.730769231,5,7,0.714285714,2,7,0.285714286,54,132,0.409090909,88,235,0.374468085,0,1,0,4,5,0.8,49,122,0.401639344,55,199,0.27638191,1,3,0.333333333,20,22,0.909090909,1,0,1,9,0.111111111,0,2,0,65,146,124,279,"""Maozinha""","""The Prototype""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/78e554aa129711ba,Brian Costello29 - 28.
UFC Fight Night: Poirier vs. Pettis,Karl Roberson,Darren Stewart,http://ufcstats.com/fighter-details/37d5b176d438d2a5,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f,W,L,1,3 Rnd (5-5-5),Middleweight Bout,3:41,Submission,"6' 1""","74.0""",Southpaw,"6' 0""","74.0""",Orthodox,1.432977296,2.82,1.434782609,2.8,69.78477629,35.46099291,69.6969697,35.71428571,-240,180,-225,190,-230,170,-245,180,-217,190,1.416666667,2.8,1.444444444,2.9,1.434782609,2.7,1.408163265,2.8,1.460829493,2.9,0,0,1,0,0,0,17,23,0.739130435,6,20,0.3,5,6,0.833333333,0,3,0,9,9,1,2,2,1,5,9,0.555555556,4,18,0.222222222,3,5,0.6,0,0,0,12,17,0.705882353,3,9,0.333333333,0,0,0,3,8,0.375,2,0,1,1,1,0,1,0,21,29,6,20,"""Baby K""","""The Dentist""",https://www.bestfightodds.com/events/ufc-fight-night-120-poirier-vs-pettis-1353,http://www.ufcstats.com/event-details/d856a0080ac09ed7,http://www.ufcstats.com/fight-details/4b202bae6c87b98b,
UFC 217: Bisping vs. St-Pierre,Michael Bisping,Georges St-Pierre,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,http://ufcstats.com/fighter-details/6506c1d34da9c013,L,W,3,5 Rnd (5-5-5-5-5),UFC Middleweight Title Bout,4:23,Submission,"6' 1""","75.0""",Orthodox,"5' 11""","76.0""",Orthodox,1.898332851,1.90847619,1.869565217,1.952380952,52.67780091,52.39782424,53.48837209,51.2195122,-125,-105,-115,-105,-110,-120,110,-140,-123,109,1.8,1.952380952,1.869565217,1.952380952,1.909090909,1.833333333,2.1,1.714285714,1.81300813,2.09,1,0,2,0,0,0,59,119,0.495798319,27,106,0.254716981,5,12,0.416666667,1,6,0.166666667,1,1,1,0,0,0,39,92,0.423913043,25,104,0.240384615,19,26,0.730769231,2,2,1,41,92,0.445652174,20,92,0.217391304,13,15,0.866666667,6,8,0.75,1,0,3,4,0.75,0,0,0,68,131,49,128,"""The Count""","""Rush""",https://www.bestfightodds.com/events/ufc-217-bisping-vs-st-pierre-1348,http://www.ufcstats.com/event-details/a25b71fe5e31fa97,http://www.ufcstats.com/fight-details/d361b51952944a26,
UFC 217: Bisping vs. St-Pierre,Cody Garbrandt,TJ Dillashaw,http://ufcstats.com/fighter-details/d8c7c61b176e3994,http://ufcstats.com/fighter-details/c849740a3ff51931,L,W,2,5 Rnd (5-5-5-5-5),UFC Bantamweight Title Bout,2:41,KO/TKO,"5' 8""","65.0""",Orthodox,"5' 6""","67.0""",Orthodox,1.464741399,2.716,1.476190476,2.8,68.2714369,36.81885125,67.74193548,35.71428571,-240,180,-210,180,-210,155,-210,160,-209,183,1.416666667,2.8,1.476190476,2.8,1.476190476,2.55,1.476190476,2.6,1.4784689,2.83,1,2,0,0,0,0,18,53,0.339622642,20,81,0.24691358,2,5,0.4,1,12,0.083333333,0,0,0,0,0,0,17,50,0.34,14,74,0.189189189,1,3,0.333333333,6,7,0.857142857,16,47,0.340425532,12,49,0.244897959,0,1,0,7,20,0.35,0,0,0,0,0,0,1,0,19,54,23,85,"""No Love""",,https://www.bestfightodds.com/events/ufc-217-bisping-vs-st-pierre-1348,http://www.ufcstats.com/event-details/a25b71fe5e31fa97,http://www.ufcstats.com/fight-details/b3a304eadb9f7fb4,
UFC 217: Bisping vs. St-Pierre,Joanna Jedrzejczyk,Rose Namajunas,http://ufcstats.com/fighter-details/3d6749c4267da18f,http://ufcstats.com/fighter-details/47b63240018d5d86,L,W,1,5 Rnd (5-5-5-5-5),UFC Women's Strawweight Title Bout,3:03,KO/TKO,"5' 6""","65.0""",Orthodox,"5' 5""","65.0""",Orthodox,1.148436009,5.46,1.15060241,5.75,87.07494298,18.31501832,86.91099476,17.39130435,-750,475,-675,500,-650,400,-640,330,-664,525,1.133333333,5.75,1.148148148,6,1.153846154,5,1.15625,4.3,1.15060241,6.25,0,1,0,0,0,0,5,42,0.119047619,15,34,0.441176471,1,2,0.5,0,0,0,0,0,0,0,1,0,5,42,0.119047619,8,23,0.347826087,0,0,0,7,10,0.7,2,37,0.054054054,14,32,0.4375,2,3,0.666666667,1,2,0.5,0,0,0,0,0,0,0,0,5,42,18,37,,"""Thug""",https://www.bestfightodds.com/events/ufc-217-bisping-vs-st-pierre-1348,http://www.ufcstats.com/event-details/a25b71fe5e31fa97,http://www.ufcstats.com/fight-details/fc29884851f9cebb,
UFC 217: Bisping vs. St-Pierre,Stephen Thompson,Jorge Masvidal,http://ufcstats.com/fighter-details/4a28cb716c19157a,http://ufcstats.com/fighter-details/47b9e0e7703a4868,W,L,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Unanimous,"6' 0""","75.0""",Orthodox,"5' 11""","74.0""",Orthodox,1.524736555,2.57,1.526315789,2.6,65.58510037,38.91050584,65.51724138,38.46153846,-190,150,-188,163,-190,145,-195,160,-190,167,1.526315789,2.5,1.531914894,2.63,1.526315789,2.45,1.512820513,2.6,1.526315789,2.67,0,1,0,0,0,0,42,142,0.295774648,70,156,0.448717949,5,13,0.384615385,17,34,0.5,3,5,0.6,0,1,0,39,137,0.284671533,70,155,0.451612903,0,0,0,0,0,0,9,79,0.113924051,49,117,0.418803419,28,50,0.56,4,5,0.8,0,0,0,2,0,0,0,0,42,142,70,156,"""Wonderboy""","""Gamebred""",https://www.bestfightodds.com/events/ufc-217-bisping-vs-st-pierre-1348,http://www.ufcstats.com/event-details/a25b71fe5e31fa97,http://www.ufcstats.com/fight-details/80572cac6ab57866,Eric Colon30 - 27.
UFC 217: Bisping vs. St-Pierre,Paulo Costa,Johny Hendricks,http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,http://ufcstats.com/fighter-details/0941df56f6ac954b,W,L,2,3 Rnd (5-5-5),Middleweight Bout,1:23,KO/TKO,"6' 1""","72.0""",,"5' 9""","69.0""",Southpaw,1.285758929,3.66,1.285714286,3.6,77.77507723,27.32240437,77.77777778,27.77777778,-360,260,-360,295,-350,245,-335,235,-346,295,1.277777778,3.6,1.277777778,3.95,1.285714286,3.45,1.298507463,3.35,1.289017341,3.95,1,0,0,0,0,0,49,90,0.544444444,27,54,0.5,23,26,0.884615385,2,2,1,3,4,0.75,0,2,0,45,84,0.535714286,27,52,0.519230769,1,2,0.5,0,0,0,25,62,0.403225806,10,32,0.3125,1,2,0.5,15,20,0.75,0,0,0,0,0,0,4,0,49,90,27,54,"""The Eraser""","""Bigg Rigg""",https://www.bestfightodds.com/events/ufc-217-bisping-vs-st-pierre-1348,http://www.ufcstats.com/event-details/a25b71fe5e31fa97,http://www.ufcstats.com/fight-details/0a46cb2887890502,
UFC 217: Bisping vs. St-Pierre,Joe Duffy,James Vick,http://ufcstats.com/fighter-details/654ae722109a0d31,http://ufcstats.com/fighter-details/6256b2b1562cb8e1,L,W,2,3 Rnd (5-5-5),Lightweight Bout,4:59,KO/TKO,"5' 10""","73.0""",Orthodox,"6' 3""","76.0""",Orthodox,1.600882277,2.358,1.606060606,2.35,62.46555503,42.40882103,62.26415094,42.55319149,-175,135,-159,139,-170,130,-165,130,-164,145,1.571428571,2.35,1.628930818,2.39,1.588235294,2.3,1.606060606,2.3,1.609756098,2.45,0,1,0,0,0,0,25,66,0.378787879,42,137,0.306569343,7,14,0.5,10,21,0.476190476,1,2,0.5,4,4,1,24,64,0.375,34,126,0.26984127,0,0,0,4,7,0.571428571,9,42,0.214285714,27,107,0.252336449,9,10,0.9,5,9,0.555555556,0,0,2,2,1,0,0,0,26,67,43,138,"""Irish""","""The Texecutioner""",https://www.bestfightodds.com/events/ufc-217-bisping-vs-st-pierre-1348,http://www.ufcstats.com/event-details/a25b71fe5e31fa97,http://www.ufcstats.com/fight-details/13635ba71963ad0c,
UFC 217: Bisping vs. St-Pierre,Walt Harris,Mark Godbeer,http://ufcstats.com/fighter-details/03f982ca3735070c,http://ufcstats.com/fighter-details/ad56b3f00ca38dfd,L,W,1,3 Rnd (5-5-5),Heavyweight Bout,4:29,DQ,"6' 5""","77.0""",Southpaw,"6' 4""","77.0""",Orthodox,1.258985987,3.9,1.263157895,3.9,79.42900159,25.64102564,79.16666667,25.64102564,-380,270,-375,310,-380,260,-420,290,-379,320,1.263157895,3.7,1.266666667,4.1,1.263157895,3.6,1.238095238,3.9,1.263852243,4.2,0,0,0,3,0,0,3,15,0.2,21,38,0.552631579,1,1,1,4,7,0.571428571,1,1,1,1,1,1,2,14,0.142857143,5,19,0.263157895,0,0,0,15,18,0.833333333,2,13,0.153846154,17,31,0.548387097,0,1,0,0,0,0,0,0,0,0,0,1,1,1,9,22,34,53,"""The Big Ticket""","""The Hand Of""",https://www.bestfightodds.com/events/ufc-217-bisping-vs-st-pierre-1348,http://www.ufcstats.com/event-details/a25b71fe5e31fa97,http://www.ufcstats.com/fight-details/8375f311e8c6c079,
UFC 217: Bisping vs. St-Pierre,Ovince Saint Preux,Corey Anderson,http://ufcstats.com/fighter-details/50db8711c70196cd,http://ufcstats.com/fighter-details/5e4eec08896c9423,W,L,3,3 Rnd (5-5-5),Light Heavyweight Bout,1:25,KO/TKO,"6' 3""","80.0""",Southpaw,"6' 3""","79.0""",Orthodox,1.570714408,2.426,1.571428571,2.5,63.66529745,41.22011542,63.63636364,40,-175,135,-177,152,-165,125,-190,150,-171,151,1.571428571,2.35,1.564971751,2.52,1.606060606,2.25,1.526315789,2.5,1.584795322,2.51,0,1,0,0,0,0,30,45,0.666666667,23,49,0.469387755,6,8,0.75,3,5,0.6,10,14,0.714285714,6,7,0.857142857,14,25,0.56,17,42,0.404761905,6,6,1,0,0,0,19,31,0.612903226,17,41,0.414634146,5,6,0.833333333,3,3,1,0,0,4,10,0.4,0,0,0,60,87,30,56,,"""Overtime""",https://www.bestfightodds.com/events/ufc-217-bisping-vs-st-pierre-1348,http://www.ufcstats.com/event-details/a25b71fe5e31fa97,http://www.ufcstats.com/fight-details/5cab50839f4a0d94,
UFC 217: Bisping vs. St-Pierre,Mickey Gall,Randy Brown,http://ufcstats.com/fighter-details/9e50097a89442158,http://ufcstats.com/fighter-details/c6aee362c7a7d482,L,W,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Unanimous,"6' 2""","74.0""",Switch,"6' 3""","78.0""",Orthodox,1.833425952,1.977636364,1.833333333,2,54.5426991,50.56541326,54.54545455,50,-120,-110,-122,102,-120,-110,-120,100,-118,105,1.833333333,1.909090909,1.819672131,2.02,1.833333333,1.909090909,1.833333333,2,1.847457627,2.05,0,0,4,2,1,0,7,16,0.4375,41,70,0.585714286,0,0,0,3,3,1,0,0,0,4,5,0.8,3,11,0.272727273,7,22,0.318181818,4,5,0.8,30,43,0.697674419,7,16,0.4375,35,64,0.546875,0,0,0,3,3,1,2,0,0,2,0,1,1,1,57,74,60,99,,"""Rudeboy""",https://www.bestfightodds.com/events/ufc-217-bisping-vs-st-pierre-1348,http://www.ufcstats.com/event-details/a25b71fe5e31fa97,http://www.ufcstats.com/fight-details/e686df21c24c6c03,Chris Lee29 - 27.
